20190416-cam20exp1,00005,0.416,0.000,0.575,0.387,3,0
20190416-cam20exp1,00005,0.003,0.356,0.256,0.875,3,0
20190416-cam20exp1,00010,0.025,0.382,0.202,0.846,3,0
20190416-cam20exp1,00010,0.413,0.000,0.565,0.377,3,0
20190416-cam20exp1,00013,0.011,0.355,0.216,0.861,3,0
20190416-cam20exp1,00013,0.395,0.000,0.550,0.371,3,0
20190416-cam20exp1,00019,0.418,0.000,0.575,0.349,3,0
20190416-cam20exp1,00019,0.011,0.360,0.214,0.850,3,0
20190416-cam20exp1,00025,0.354,0.002,0.497,0.371,3,0
20190416-cam20exp1,00025,0.004,0.373,0.235,0.861,3,0
20190416-cam20exp1,00029,0.002,0.349,0.213,0.848,3,0
20190416-cam20exp1,00029,0.352,0.000,0.476,0.356,3,0
20190416-cam20exp1,00034,0.008,0.314,0.199,0.822,3,0
20190416-cam20exp1,00041,0.378,0.000,0.498,0.366,3,0
20190416-cam20exp1,00045,0.376,0.000,0.505,0.387,3,0
20190416-cam20exp1,00045,0.000,0.285,0.191,0.790,3,0
20190416-cam20exp1,00050,0.007,0.314,0.189,0.784,3,0
20190416-cam20exp1,00052,0.379,0.002,0.477,0.355,3,0
20190416-cam20exp1,00061,0.629,0.086,0.777,0.439,3,0
20190416-cam20exp1,00061,0.428,0.000,0.544,0.356,3,0
20190416-cam20exp1,00061,0.022,0.294,0.196,0.795,3,0
20190416-cam20exp1,00069,0.773,0.194,0.926,0.536,3,0
20190416-cam20exp1,00071,0.698,0.066,0.825,0.453,3,0
20190416-cam20exp1,00073,0.699,0.128,0.847,0.450,3,0
20190416-cam20exp1,00075,0.714,0.110,0.846,0.466,3,0
20190416-cam20exp1,00083,0.724,0.112,0.846,0.488,3,0
20190416-cam20exp1,00083,0.632,0.002,0.758,0.426,3,0
20190416-cam20exp1,00084,0.549,0.000,0.657,0.384,3,0
20190416-cam20exp1,00085,0.748,0.119,0.864,0.482,3,0
20190416-cam20exp1,00085,0.677,0.027,0.795,0.461,3,0
20190416-cam20exp1,00085,0.580,0.002,0.734,0.378,3,0
20190416-cam20exp1,00087,0.676,0.080,0.798,0.450,3,0
20190416-cam20exp1,00087,0.789,0.201,0.907,0.504,3,0
20190416-cam20exp1,00087,0.573,0.038,0.706,0.426,3,0
20190416-cam20exp1,00089,0.524,0.057,0.701,0.535,3,0
20190416-cam20exp1,00089,0.748,0.214,0.899,0.614,3,0
20190416-cam20exp1,00089,0.643,0.139,0.794,0.548,3,0
20190416-cam20exp1,00091,0.785,0.194,0.906,0.609,3,0
20190416-cam20exp1,00093,0.042,0.300,0.240,0.866,3,0
20190416-cam20exp1,00094,0.741,0.099,0.853,0.572,3,0
20190416-cam20exp1,00099,0.544,0.062,0.714,0.526,3,0
20190416-cam20exp1,00100,0.122,0.422,0.349,0.914,3,0
20190416-cam20exp1,00103,0.591,0.117,0.728,0.515,3,0
20190416-cam20exp1,00111,0.802,0.174,0.921,0.603,3,0
20190416-cam20exp1,00115,0.510,0.621,0.864,0.981,3,0
20190416-cam20exp1,00116,0.379,0.004,0.499,0.356,3,0
20190416-cam20exp1,00116,0.584,0.172,0.760,0.576,3,0
20190416-cam20exp1,00116,0.817,0.207,0.967,0.519,3,0
20190416-cam20exp1,00121,0.699,0.119,0.891,0.461,3,0
20190416-cam20exp1,00123,0.117,0.294,0.437,0.506,3,0
20190416-cam20exp1,00129,0.757,0.208,0.920,0.629,3,0
20190416-cam20exp1,00133,0.534,0.080,0.648,0.351,3,0
20190416-cam20exp1,00133,0.373,0.000,0.510,0.353,3,0
